gen	best_of_gen	nevals	avg    	std    	min  	max  
12 	9239       	33    	12034.8	3200.29	9239 	19815
13 	9239       	38    	12352.3	3272.55	9239 	20490
14 	9239       	46    	12684.4	2885.47	9239 	18679
15 	9239       	41    	12499.5	2880.1 	9239 	17712
16 	9239       	43    	13387.7	2730.22	9239 	18406
17 	9239       	40    	12891.2	3019.91	9239 	18648
18 	9239       	35    	12251.2	2650.19	9239 	16845
19 	9239       	34    	13022.2	3190.88	9239 	19046
20 	9239       	33    	12229.5	3016.77	9239 	21279
run 2: 9239.00 91 500
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	15599      	50    	20898.9	2579.01	15599	28455
1  	13488      	40    	18840.1	2038.81	13488	23237
2  	9244       	38    	17260  	2715.73	9244 	26175
3  	9244       	41    	15207.2	3053.62	9244 	20993
4  	9244       	34    	14360.1	3139.05	9244 	21444
5  	9244       	40    	14448.5	3485.23	9244 	21994
6  	9244       	37    	13854.9	3633.61	9244 	21047
7  	9244       	47    	13763.3	3367.86	9244 	19509
8  	9244       	35    	12593.3	2992.82	9244 	21725
9  	9244       	35    	12755.8	3507.74	9244 	20066
10 	9244       	42    	12110.9	2844.86	9244 	17658
11 	9244       	41    	13054  	3486.21	9244 	20447
12 	9244       	36    	12987.2	3490.81	9244 	20363
13 	9244       	39    	12722.1	3422.16	9244 	20131
14 	9244       	40    	13011.8	3037.74	9244 	21429
15 	9244       	35    	12518.3	3098.22	9244 	19196
16 	9244       	43    	12594  	2900.8 	9244 	19753
17 	9244       	34    	12954  	3221.24	9244 	19238
18 	9244       	37    	13992.6	3486.79	9244 	25911
19 	9244       	41    	13308.8	3380.69	9244 	19974
20 	9244       	36    	12863.7	3468.66	9244 	20000
run 3: 9244.00 83 531
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	14495      	50    	20953.6	2554.74	14495	27598
1  	10057      	35    	18168.9	2830.04	10057	27327
2  	10057      	35    	16444.2	3162.63	10057	25777
3  	9831       	32    	14848.4	2751.39	9831 	20556
4  	9723       	31    	13562.9	2984.62	9723 	20442
5  	9723       	38    	13533.5	3465.51	9723 	21060
6  	9723       	42    	14204.7	3744.43	9723 	22588
7  	9723       	42    	13393.2	3068.54	9723 	19153
8  	9723       	39    	13525.1	3326.5 	9723 	22145
9  	9723       	40    	13508.1	3178.7 	9723 	20472
10 	9723       	43    	13359.2	3331.1 	9723 	19784
11 	9723       	37    	13136  	3147.43	9723 	19351
12 	9723       	38    	13415.4	3238.93	9723 	21501
13 	9723       	33    	12507  	2756.28	9723 	19416
14 	9723       	40    	12013.9	2885.83	9723 	19806
15 	9723       	35    	12964.8	3411.27	9723 	21099
16 	9723       	43    	13858.2	3399.08	9723 	20373
17 	9723       	39    	13537.6	3346.18	9723 	24244
18 	9723       	33    	12921.9	3263.15	9723 	20099
19 	9723       	44    	13513.1	3456.62	9723 	21104
20 	9723       	36    	12504.8	3213.7 	9723 	19940
run 4: 9723.00 36 513
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	14216      	50    	19803.7	2202.34	14216	25669
1  	9628       	33    	18012.3	2636.92	9628 	22811
2  	9628       	35    	16492.5	2884.88	9628 	21391
3  	9628       	34    	14470.1	3390.68	9628 	22827
4  	9628       	37    	13993.2	2743.15	9628 	19293
5  	9628       	40    	13291.6	2604.69	9628 	19095
6  	9628       	39    	13276.2	2682.5 	9628 	19210
7  	9628       	35    	13021  	3625.45	9628 	22172
8  	9628       	38    	12572.6	3044.95	9628 	18970
9  	9628       	37    	13352.8	3417.9 	9628 	20605
10 	9558       	40    	12837  	3161.25	9558 	19983
11 	9558       	37    	13164.6	3019.21	9490 	18529
12 	9558       	42    	13097.5	3469.7 	9490 	20915
13 	9558       	37    	13419.6	3230.48	9490 	19332
14 	9558       	42    	13815.7	2985.8 	9490 	19559
15 	9558       	35    	13061.2	3057.37	9490 	20963
16 	9558       	42    	13088.5	3242.7 	9490 	19519
17 	9558       	34    	12665  	3176.06	9490 	20291
18 	9558       	30    	13038.9	3169.15	9490 	18953
19 	9558       	44    	13587.9	3742.26	9490 	22655
20 	9432       	37    	12751.1	3236.11	9432 	19126
run 5: 9432.00 68 502
gen	best_of_gen	nevals	avg  	std    	min  	max  
0  	16021      	50    	20744	2408.86	16021	26340
1  	9870       	42    	18475.2	2957.17	9870 	23696
2  	9490       	34    	17256  	3330.21	9490 	23696
3  	9490       	34    	15390.4	3121.96	9490 	21460
4  	9490       	44    	14932.7	3431.9 	9490 	22738
5  	9490       	43    	14536.4	3079.21	9490 	20570
6  	9490       	31    	13961.5	3424.5 	9490 	20487
7  	9490       	40    	13557.2	3502.37	9490 	23220
8  	9490       	33    	12908.3	3535.48	9490 	22180
9  	9490       	32    	13186  	3720.14	9490 	20164
10 	9490       	43    	13797.9	3428.06	9490 	19990
11 	9490       	37    	13717.9	3392.07	9490 	19736
12 	9490       	35    	13522.5	3108.47	9490 	19659
13 	9490       	39    	13202.2	3188.35	9490 	19050
14 	9490       	40    	12704.6	3414.22	9490 	20462
15 	9324       	39    	13110.7	3806.13	9324 	23987
16 	9324       	36    	13082.3	3679.98	9324 	20326
17 	9324       	36    	12462.3	2962.29	9324 	18826
18 	9324       	37    	12223.4	3504.77	9324 	22664
19 	9324       	41    	12736.1	3405.01	9324 	19050
20 	9324       	38    	12394.9	3153.57	9324 	18541
run 6: 9324.00 75 515
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	15027      	50    	20758.8	2635.12	15027	25956
1  	10201      	39    	18658.3	2994.23	10201	25119
2  	10114      	35    	16561.6	2947.01	10114	22928
3  	10114      	38    	15266.9	2923.01	10114	22178
4  	10114      	35    	14408.1	2630.14	10114	20037
5  	10114      	37    	14322.6	3441.51	10114	21386
6  	9978       	39    	13966  	3509.9 	9978 	23237
7  	9576       	45    	13011.8	2830.06	9576 	19304
8  	9576       	37    	12587.3	2869.53	9576 	18378
9  	9576       	39    	12337.2	3106.59	9576 	19806
10 	9576       	39    	12862.2	3111.76	9576 	19806
11 	9576       	33    	12240.9	3274.32	9490 	19801
12 	9576       	37    	11963.3	2776.14	9490 	19215
13 	9576       	36    	12649.1	3205.06	9490 	19399
14 	9492       	36    	11839.2	3215.58	9490 	19288
15 	9492       	39    	12667.1	3255.8 	9490 	19650
16 	9492       	31    	12104.8	3007.47	9490 	19067
17 	9492       	38    	12168.5	2700.01	9490 	19208
18 	9490       	41    	12583  	3038.49	9490 	19047
19 	9490       	40    	12135.6	3097.98	9490 	18376
20 	9490       	40    	12107.7	3240.49	9490 	19985
run 7: 9490.00 64 487
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	11152      	50    	19839.9	3080.14	11152	26884
1  	9870       	42    	17366.4	2898.13	9870 	22635
2  	9723       	36    	16130.5	3391.3 	9723 	25136
3  	9723       	43    	14825.4	3071.86	9723 	21528
4  	9723       	37    	14275  	3206.48	9723 	20609
5  	9723       	38    	14176.7	3197.11	9723 	21194
6  	9723       	34    	13132.4	3365.21	9723 	22055
7  	9723       	36    	12371.9	3110.99	9723 	20130
8  	9723       	38    	12163.4	2976.67	9723 	19978
9  	9723       	41    	12433.7	3563.28	9723 	23515
10 	9723       	36    	12172.9	3153.01	9723 	20415
11 	9723       	44    	13327.1	3271.92	9723 	20154
12 	9723       	38    	12722.9	3072.7 	9723 	19486
13 	9723       	37    	12839.9	3350.5 	9723 	19482
14 	9723       	34    	12718.2	3319.64	9723 	19693
15 	9723       	31    	12270  	2922.6 	9723 	18220
16 	9723       	39    	12786.7	3776.98	9723 	23277
17 	9723       	34    	12316.9	2983.14	9723 	18628
18 	9723       	46    	13394  	3161.24	9723 	19038
19 	9723       	37    	12380.6	2984.64	9723 	19868
20 	9723       	39    	12998.2	3447.11	9723 	19628
run 8: 9723.00 19 479
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	15786      	50    	20565.8	2716.54	15786	26455
1  	14013      	39    	18699.8	2243.92	14013	23281
2  	10272      	32    	17003.2	2690.11	10272	22694
3  	9905       	36    	15745.5	2822.95	9905 	22688
4  	9905       	42    	15569.5	2474.79	9905 	20812
5  	9905       	37    	14192.7	2811.97	9905 	22362
6  	9456       	32    	12949.6	3314.7 	9456 	21149
7  	9456       	42    	13386.5	3291.2 	9456 	20608
8  	9456       	41    	13564.5	2813.47	9456 	18543
9  	9456       	37    	12781.3	3089.98	9456 	20641
10 	9456       	40    	12634.9	2886.95	9456 	18615
11 	9456       	37    	13166.1	3286.35	9456 	19245
12 	9456       	39    	13206.6	3210.49	9456 	19897
13 	9456       	33    	13021.8	3280.19	9456 	20406
14 	9456       	37    	12418.7	3295.85	9456 	18903
15 	9456       	38    	12689.5	3046.42	9456 	18744
16 	9456       	37    	12435  	3024.27	9456 	19897
17 	9456       	40    	12788.1	3045.85	9456 	18597
18 	9456       	35    	13084.3	3297.26	9456 	23317
19 	9456       	38    	12701  	3463.34	9456 	21502
20 	9456       	31    	12757.3	2800.86	9456 	19610
run 9: 9456.00 78 502
gen	best_of_gen	nevals	avg  	std    	min  	max  
0  	15905      	50    	20360	2334.43	15905	28322
1  	10216      	40    	17556.6	2657.82	10216	24196
2  	10216      	39    	16303.8	2296.27	10216	21054
3  	10216      	39    	14955.7	2607.19	10216	19894
4  	9831       	37    	14369  	2928.12	9831 	20678
5  	9831       	38    	13862.2	2776.7 	9831 	20294
6  	9831       	41    	13146  	2774.37	9831 	18965
7  	9831       	36    	12956.8	3051.13	9831 	19720
8  	9831       	44    	13122.8	3027.2 	9831 	20340
9  	9831       	31    	12194.7	3102.85	9831 	20142
10 	9831       	40    	13157.7	3216.66	9831 	19699
11 	9831       	41    	13391.7	3061.46	9831 	21999
12 	9831       	39    	13798.9	3052.46	9831 	19353
13 	9831       	40    	13670.2	3143.39	9831 	22505
14 	9831       	34    	12624.2	3082.57	9831 	20172
15 	9831       	31    	13100.4	3589.38	9831 	22092
16 	9831       	37    	12852.8	3168.26	9831 	21339
17 	9665       	40    	11886.9	2737.55	9665 	18595
18 	9665       	40    	12791.6	2816.02	9665 	19369
19 	9665       	32    	12330.9	3107.07	9665 	19213
20 	9665       	26    	11429.9	2463.03	9665 	18135
run 0: 9665.00 49 487
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	14492      	50    	20199.5	2348.94	14492	24861
1  	14318      	31    	18114.3	2299.43	14318	24174
2  	10460      	39    	16887.1	2340.93	10460	22353
3  	9490       	41    	14965.3	2467.93	9490 	19954
4  	9490       	34    	14554.9	2891.66	9490 	22919
5  	9490       	37    	13900.5	3051.39	9490 	20497
6  	9490       	37    	14258.7	3370.23	9490 	22146
7  	9490       	39    	13169.6	3009.52	9490 	19390
8  	9490       	42    	13475  	3147.51	9490 	20617
9  	9490       	41    	13019.8	3159.73	9490 	18921
10 	9490       	38    	12338.4	3175.22	9490 	19251
11 	9490       	36    	11826.7	2718.53	9490 	18039
12 	9490       	39    	12550.1	3249.53	9490 	21574
13 	9490       	41    	12674.7	2876.61	9490 	18211
14 	9490       	40    	12759.4	3436.16	9490 	19886
15 	9490       	42    	12507.4	3253.97	9490 	19786
16 	9490       	40    	12309.8	3070.67	9490 	18952
17 	9490       	40    	12845.4	3359.75	9490 	18995
18 	9490       	42    	13478.5	3123.65	9490 	21700
19 	9490       	37    	13179.7	3579.61	9490 	19711
20 	9490       	35    	11560.7	2903.37	9490 	19261
run 1: 9490.00 98 505
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	14845      	50    	20438.3	2742.33	14845	27277
1  	11816      	36    	18496.7	2319.54	11816	23397
2  	10036      	41    	16794.4	2165.52	10036	20972
3  	9517       	39    	16202.2	2753.88	9517 	22120
4  	9517       	44    	15448.3	3329.36	9517 	22599
5  	9517       	41    	14352.9	2953.82	9517 	18924
6  	9517       	30    	12782.2	2939.34	9517 	19118
7  	9517       	43    	12560.1	3184.73	9517 	20161
8  	9517       	34    	12322.6	3141.48	9517 	19439
9  	9517       	38    	12834.8	3115.68	9517 	20905
10 	9517       	40    	12503  	2962.08	9517 	18276
11 	9517       	39    	12094.4	2844.22	9517 	18344
12 	9517       	33    	12362.4	2765.18	9517 	18302
13 	9517       	31    	12386.6	3180.27	9517 	19442
14 	9517       	43    	12547.1	3033.83	9517 	18697
15 	9517       	37    	12444.2	2739.48	9517 	17493
16 	9517       	39    	13185.2	2878.91	9517 	19483
17 	9517       	41    	13328.8	2842.61	9517 	20186
18 	9517       	34    	12565.2	2884.34	9517 	18486
19 	9517       	35    	12459.7	3091.65	9517 	18444
20 	9517       	39    	11704.5	2454.35	9517 	17716
run 2: 9517.00 70 503
gen	best_of_gen	nevals	avg  	std    	min  	max  
0  	14934      	50    	20763	2556.59	14934	28455
1  	14236      	41    	18693.6	2194.8 	14236	22408
2  	9969       	42    	17387.8	2417.93	9969 	22940
3  	9905       	41    	15606.9	2970.19	9905 	20925
4  	9905       	40    	14541.9	3503.59	9905 	22688
5  	9905       	41    	13886.2	2847.32	9905 	20492
6  	9905       	38    	13799.4	2802.89	9905 	19838
7  	9831       	43    	13224.3	2830.29	9831 	19370
8  	9831       	35    	12403.6	2911.77	9831 	21821
9  	9831       	35    	11962.2	2960.2 	9831 	18461
10 	9831       	40    	12409.1	2805.57	9831 	19607
11 	9831       	46    	12999.6	3131.81	9831 	18956
12 	9831       	37    	12972  	2984.01	9831 	20586
13 	9831       	36    	12611.9	2905.55	9831 	18414
14 	9831       	45    	13825.6	3072.25	9831 	18903
15 	9831       	30    	13060  	2894.49	9831 	19298
16 	9831       	38    	13479.7	2953.96	9831 	20316
17 	9831       	41    	12450.9	2763.57	9831 	20397
18 	9831       	42    	13865.7	3255.94	9831 	19562
19 	9831       	37    	13076.7	3280.36	9831 	19507
20 	9831       	39    	12940.8	3164.17	9831 	19561
run 3: 9831.00 54 510
gen	best_of_gen	nevals	avg  	std    	min  	max  
0  	14495      	50    	20534	2420.76	14495	24768
1  	9905       	36    	18107.4	3045.34	9905 	27327
2  	9905       	38    	16438.3	2957.89	9905 	23133
3  	9905       	34    	14758.4	2820.03	9905 	20155
4  	9837       	31    	13969  	3029.09	9837 	20207
5  	9831       	40    	13591.5	3104.39	9831 	20093
6  	9665       	43    	13512.2	3555.76	9665 	20880
7  	9665       	41    	13350.9	3237.5 	9665 	20099
8  	9665       	36    	12868.6	2943.26	9665 	19213
9  	9665       	41    	13308.4	3058.67	9665 	18880
10 	9665       	44    	13169.2	3241.92	9665 	21102
11 	9665       	46    	13180.9	3077.52	9665 	19420
12 	9665       	34    	12948.5	2929.26	9665 	18451
13 	9665       	34    	13720.3	3258.44	9665 	20328
14 	9665       	33    	13889.2	3484.32	9665 	22018
15 	9665       	36    	13431.2	3083.77	9665 	19665
16 	9665       	41    	14010.9	3228.57	9665 	19495
17 	9665       	33    	13306.5	3364.19	9665 	20687
18 	9665       	37    	12611.2	2927.13	9665 	19255
19 	9665       	40    	12233  	3035.21	9665 	18740
20 	9665       	31    	12764.1	3118.35	9665 	19118
run 4: 9665.00 34 507
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	12321      	50    	19593.7	2397.36	12321	25669
1  	10338      	32    	17664.6	2719.32	10338	22128
2  	10338      	35    	16207.9	3153.36	10338	25716
3  	9978       	34    	14188.2	2556.56	9978 	20146
4  	9831       	40    	13971.7	2798.03	9831 	19216
5  	9831       	41    	13595.8	3260.13	9831 	21757
6  	9831       	38    	13079.5	2909.45	9831 	19316
7  	9831       	39    	13238.3	3120.4 	9831 	19118
8  	9831       	41    	12490.1	3408.32	9831 	20092
9  	9831       	42    	13702  	3622.9 	9831 	22255
10 	9831       	33    	13069.3	3310.41	9831 	20808
11 	9831       	39    	12652.3	2812.29	9831 	18166
12 	9773       	40    	12810.3	3355.48	9773 	20544
13 	9773       	40    	13159.9	2893.62	9773 	18089
14 	9773       	41    	13374.1	2980.78	9773 	19102
15 	9773       	32    	13127.7	3122.8 	9773 	19197
16 	9773       	42    	13018  	3165.61	9665 	21108
17 	9773       	39    	13056  	3173.24	9665 	20458
18 	9773       	40    	13042.7	3171.53	9665 	19392
19 	9773       	38    	13386.5	3711.21	9665 	21429
20 	9665       	38    	12093.1	2848.39	9665 	18698
run 5: 9665.00 42 496
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	15326      	50    	20590.2	2442.62	15326	26340
1  	9723       	42    	18321.4	2875.24	9723 	23696
2  	9723       	32    	17026.9	3196.08	9723 	23696
3  	9723       	35    	15327.6	3080.68	9723 	21541
4  	9723       	44    	14172.7	2684.32	9723 	19178
5  	9723       	43    	14585  	3183.69	9723 	21849
6  	9723       	31    	13446.7	3029.62	9723 	19394
7  	9723       	34    	12734.3	3015.98	9723 	23522
8  	9723       	39    	12407.7	2777.74	9723 	18693
9  	9723       	40    	12904.1	3305.87	9723 	21395
10 	9723       	40    	13007.7	3393.44	9723 	19636
11 	9723       	40    	12619.6	2781.48	9723 	18771
12 	9723       	36    	12785.3	3236.09	9723 	21691
13 	9723       	36    	11982.8	2772.19	9723 	18908
14 	9723       	39    	12339.9	3028.27	9723 	20001
15 	9723       	38    	12764.4	2997.13	9723 	19368
16 	9723       	39    	13542.9	3511.36	9723 	23393
17 	9723       	39    	12754.9	2766.06	9723 	18870
18 	9723       	36    	12337.8	2800.97	9723 	18292
19 	9723       	36    	13478.4	3251.23	9723 	19974
20 	9723       	37    	13205.1	2733.39	9723 	17700
run 6: 9723.00 28 527
gen	best_of_gen	nevals	avg  	std    	min  	max  
0  	14811      	50    	20422	2497.29	14811	25649
1  	14194      	36    	18838.9	2278.28	14194	23533
2  	10567      	36    	17273.5	2383.71	10567	22274
3  	9723       	44    	15976.4	2532.81	9723 	20118
4  	9723       	36    	14705  	2899.15	9723 	20386
5  	9723       	35    	14352.2	3074.02	9723 	20282
6  	9723       	40    	13812.8	3108.34	9723 	20096
7  	9723       	38    	13445.3	3134.46	9723 	23154
8  	9723       	33    	12919.5	2908.14	9723 	18570
9  	9723       	39    	12474.3	2860.94	9723 	18519
10 	9723       	37    	12602.4	2954.86	9723 	20477
11 	9723       	36    	12333.8	3087.02	9723 	19505
12 	9723       	32    	11539.4	2340.35	9723 	18865
13 	9723       	38    	12397.3	3265.94	9723 	19627
14 	9723       	34    	12770.7	3409.99	9723 	20403
15 	9723       	41    	12331.5	2799.22	9723 	18743
16 	9723       	36    	12022.9	2870.86	9723 	21059
17 	9723       	35    	11786.1	2591.05	9723 	18522
18 	9723       	35    	12206.5	3092.43	9723 	18743
19 	9723       	37    	12721.8	3173.7 	9723 	20403
20 	9723       	35    	11969.8	2872.21	9723 	19933
run 7: 9723.00 35 488
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	11152      	50    	19758.4	3046.46	11152	26467
1  	9896       	34    	17362.9	2883.13	9896 	23535
2  	9870       	38    	15623.4	3200.29	9870 	21876
3  	9870       	36    	14121.4	3481.1 	9870 	20889
4  	9870       	32    	13554.6	2974.71	9870 	19984
5  	9870       	35    	13396.6	3326.38	9870 	20014
6  	9870       	34    	12284.2	2699.38	9870 	19177
7  	9870       	37    	11810.9	2716.69	9870 	18311
8  	9870       	35    	12814  	3180.22	9870 	19105
9  	9870       	33    	13424.2	3582.36	9870 	20759
10 	9870       	36    	12589  	2892.9 	9870 	18990
11 	9870       	37    	13211.9	3690.14	9870 	21074
12 	9723       	42    	12994.7	3248.29	9723 	21856
13 	9723       	39    	13112.7	3252.83	9723 	19127
14 	9723       	37    	13409.6	3436.42	9723 	20160
15 	9723       	41    	12498.8	2671.62	9723 	17739
16 	9723       	38    	13203.3	3465.45	9723 	20530
17 	9723       	39    	13770.1	3167.77	9723 	19292
18 	9723       	36    	12963.1	2897   	9723 	19352
19 	9723       	36    	12956  	3167.04	9723 	19031
20 	9723       	37    	12917.5	3358.52	9723 	19966
run 8: 9723.00 26 486
gen	best_of_gen	nevals	avg    	std   	min  	max  
0  	15786      	50    	20180.9	2627.9	15786	25594
1  	15109      	37    	18299.7	2067.44	15109	24979
2  	13309      	38    	17420.2	2125.69	13309	24174
3  	9831       	45    	16297.7	2524.25	9831 	22687
4  	9600       	38    	15118.5	2779.85	9600 	21177
5  	9324       	31    	14183.7	3053.17	9324 	19722
6  	9324       	39    	13443.1	3204.66	9324 	20455
7  	9324       	42    	12867.7	3147.24	9324 	20351
8  	9324       	40    	13109.4	2643.7 	9324 	18723
9  	9324       	32    	12761.8	3155.8 	9324 	21982
10 	9324       	42    	12227  	2816.51	9324 	18405
11 	9324       	32    	12607.4	3230.95	9324 	19783
12 	9324       	36    	12325.3	2963.9 	9324 	18671
13 	9324       	40    	12812.8	2867.37	9324 	18063
14 	9324       	34    	12541.1	3007.14	9324 	18994
15 	9324       	39    	12687.2	3133.26	9324 	20194
16 	9324       	32    	12406.6	3000.83	9324 	17853
17 	9324       	41    	12623.2	3454.67	9324 	20127
18 	9324       	41    	12507.8	3048.21	9324 	19449
19 	9324       	36    	11768.7	2986.41	9324 	18720
20 	9324       	37    	12308.1	3053.07	9324 	19072
run 9: 9324.00 73 496
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	24580      	50    	31645.9	3180.57	24580	38981
1  	22414      	38    	28463.1	2939.38	22414	36135
2  	17856      	45    	26466.8	2931.34	17856	31616
3  	16940      	44    	25003.8	3391.17	16940	33969
4  	16940      	37    	23217.8	3542.8 	16940	31977
5  	10062      	39    	21500.5	3120.54	10062	26784
6  	10062      	38    	19910.3	3957.51	10062	26669
7  	10062      	36    	19083.6	4652.55	10062	29960
8  	10062      	40    	17171.8	3859.99	10062	27653
9  	10062      	40    	15733.9	3703.12	10062	26792
10 	10062      	41    	15744.5	3784.04	10062	24635
11 	10062      	34    	13944.5	3177.15	10062	22477
12 	10062      	35    	13974.4	3306.28	10062	21428
13 	10062      	39    	13711.4	3506.97	10062	21404
14 	10062      	39    	13563.7	3721.71	10062	21990
15 	10062      	39    	13504.5	3639.17	10062	22904
16 	10062      	30    	12964.6	3743.01	10062	21403
17 	10062      	39    	13754  	3803.32	10062	22727
18 	10062      	40    	14373.4	3876.5 	10062	22316
19 	10062      	39    	13943  	3894.09	10062	22237
20 	10062      	35    	14166.7	3980.2 	10062	23122
21 	10062      	42    	14760.8	4520.33	10062	25820
22 	10062      	44    	15304.5	4473.87	10062	27188
23 	10062      	35    	15313.1	4531.49	10062	23189
24 	10062      	33    	14129.6	3937.98	10062	25731
25 	10062      	38    	13998.6	3822.93	10062	22055
26 	10062      	32    	13861.2	3793.26	10062	22094
27 	10062      	37    	14062.4	4102.22	10062	24473
28 	10062      	41    	14966.5	4294.93	10062	23115
29 	10062      	35    	15103.5	4283.05	10062	26989
30 	10062      	42    	14602.7	4137.94	10062	22707
31 	10062      	38    	13559  	3778.47	10062	26407
32 	10062      	41    	13472.5	3134.55	10062	19395
33 	10062      	38    	14364.3	4122.58	10062	24427
34 	10058      	35    	14536.6	4216.5 	10058	23381
35 	10058      	39    	14629  	4379.96	10058	25335
36 	10058      	36    	14096.9	4246.32	10058	22700
37 	10058      	37    	14017.5	3903.59	10058	21611
38 	10058      	42    	13907.9	3726.79	10058	25872
39 	10058      	38    	14424.6	3613.73	10058	22582
40 	10058      	40    	14319.2	3677.14	10058	22257
41 	10058      	35    	13974.8	4136.59	10058	22635
42 	10058      	36    	13416.8	3452.13	10058	21026
43 	10058      	40    	13967.8	4019.77	10058	21960
44 	10058      	37    	13710.2	3847.99	10058	25925
45 	10058      	43    	14074.6	3469.75	10058	20969
46 	10058      	32    	13788.4	3385.28	10058	21611
47 	10058      	37    	13867.3	3804.03	10058	27595
48 	10058      	37    	14104.9	4177.25	10058	23853
49 	10058      	40    	14398.9	3885.16	10058	21288
50 	10058      	32    	13696.5	4331.65	10058	26300
run 0: 10058.00 70 1285
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	24586      	50    	32915.9	3888.58	24586	40188
1  	20726      	32    	28898.8	3287   	20726	35835
2  	17491      	45    	26163.1	3475.34	17491	31102
3  	17046      	40    	23085.3	3929.44	17046	30866
4  	14359      	42    	21825.5	3620.22	14359	30261
5  	14359      	36    	19627.3	3144.1 	14359	26954
6  	14359      	38    	18950.7	3734.28	14359	29595
7  	14359      	43    	18060  	3010.7 	14359	24457
8  	14359      	42    	17224.5	2815.14	14359	25446
9  	14359      	43    	18056.7	3493.1 	14359	26175
10 	14359      	40    	17660.1	3573.66	14359	25404
11 	14359      	41    	17039.9	3048.9 	14359	23895
12 	14359      	36    	17445.4	3313.42	14359	23959
13 	14359      	36    	17017.1	2735.09	14359	22846
14 	14359      	38    	17725.4	3819.71	14359	27824
15 	14359      	42    	17121.6	3322.11	14359	25582
16 	14359      	39    	17530.7	3892.31	14359	28011
17 	14359      	42    	18003.2	3631.22	14359	26586
18 	14359      	33    	17232  	3294.67	14359	24457
19 	14359      	39    	17739.2	3508.07	14359	25540
20 	14359      	43    	16509.5	2639.94	14359	23461
21 	14359      	38    	16777  	3324.73	14359	27124
22 	14359      	31    	16321  	2785.74	14359	23156
23 	14359      	34    	16500.7	2852.2 	14359	23229
24 	14359      	39    	16957.5	2875.23	14359	25085
25 	14359      	34    	17257.4	3125.94	14359	24668
26 	14359      	35    	16308  	2432.83	14359	24464
27 	14359      	36    	17502.4	3278.91	14359	25327
28 	14359      	28    	17155.3	3183.99	14359	24641
29 	14359      	39    	17754.6	3135.83	14359	25144
30 	14359      	29    	18109.2	3459.37	14359	26881
31 	14359      	40    	17985.3	3292.99	14359	25655
32 	14359      	33    	17927.4	3535.32	14359	27374
33 	14359      	39    	17351.8	3263.94	14359	25658
34 	14359      	40    	16511.1	2854.25	14359	28107
35 	14359      	30    	16445.4	2783.58	14359	25141
36 	14359      	35    	17303.1	3649.71	14359	26673
37 	14359      	38    	16981.1	2915.75	14359	25253
38 	14359      	38    	17001.6	3355.22	14359	24711
39 	14359      	43    	17910.6	3493.6 	14359	24987
40 	14359      	40    	17840.5	3485.62	14359	25015
41 	14359      	37    	17905.7	3436.88	14359	26882
42 	14359      	40    	17345.9	3198.01	14359	25916
43 	14359      	37    	16806.3	2714.4 	14359	23150
44 	14359      	38    	17332.7	3287.05	14359	27041
45 	14359      	40    	17009.7	3137.61	14359	24987
46 	14359      	35    	17136.9	3199.63	14359	24272
47 	14359      	36    	17485.5	3377.01	14359	25348
48 	14359      	38    	17702.6	3496.07	14359	24255
49 	14359      	40    	17004.7	3063.38	14359	25293
50 	14359      	38    	17266.5	3246.78	14359	24368
run 1: 14359.00 154 1222
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	23441      	50    	31778.1	3247.15	23441	37149
1  	17611      	38    	29558.1	3874.65	17611	35792
2  	17611      	33    	25701.6	4687   	17611	35166
3  	15650      	40    	23283.3	4461.64	15650	31348
4  	15650      	35    	20446.3	3255.79	15650	28454
5  	15258      	37    	20167.5	3279.87	15258	28596
6  	14754      	38    	19544.2	3345.74	14754	29109
7  	14754      	38    	20146.6	3634.57	14754	28932
8  	13855      	36    	19339.1	3263.73	13855	26058
9  	13689      	37    	18248.7	3928.39	13689	29159
10 	10461      	31    	16828.4	2944.33	10461	25867
11 	10461      	37    	17137.1	3413.81	10461	24258
12 	10461      	34    	15476.5	3769.22	10461	24563
13 	10461      	41    	14660.7	3481.66	10461	26086
14 	10461      	37    	14450.7	4074.99	10461	24634
15 	10461      	40    	14687  	3733.17	10461	24513
16 	10461      	32    	13808.6	3428.04	10461	23490
17 	10461      	38    	14104.7	3564.94	10461	22504
18 	10461      	39    	13978.9	3290.62	10461	24616
19 	10272      	40    	14421.9	3775.08	10272	22691
20 	10272      	33    	14312.9	4165.28	10272	23156
21 	10272      	39    	13867.7	3446.74	10272	21025
22 	10272      	33    	13539.6	3788.15	10272	21944
23 	10272      	37    	13638.2	3818.95	10272	23959
24 	10272      	39    	13713.8	3724.58	10272	20893
