gen	best_of_gen	nevals	avg    	std    	min  	max  
44 	15467      	89    	22319  	5587.07	15467	37631
45 	15467      	82    	23118.7	5799.44	15467	37107
46 	15467      	77    	23337.1	5075.14	15467	34387
47 	15467      	79    	23251.5	5779.31	15467	36367
48 	15467      	75    	22780.9	5061.15	15467	38072
49 	15467      	77    	23148.5	5589.08	15467	37585
50 	15467      	82    	23389.9	5411.1 	15467	36165
51 	15467      	74    	22864.7	5709.74	15467	34393
52 	15467      	75    	22189  	5394.26	15467	34047
53 	15467      	81    	21747  	5273.65	15467	33052
54 	15467      	77    	21170.6	5899.23	15467	42753
55 	15467      	81    	21837.3	5365.64	15467	32533
56 	15467      	78    	21886.3	6046.21	15467	34282
57 	15467      	84    	20860.9	5334.58	15467	35691
58 	15467      	75    	21071  	5940.62	15467	34950
59 	15467      	76    	21732  	5638.74	15467	36908
60 	15467      	79    	21639.9	5412.8 	15467	35685
61 	15467      	80    	22402.6	5326.25	15467	35568
62 	15467      	73    	21190.1	5565.45	15467	34773
63 	15467      	78    	20987  	5822.12	15467	38058
64 	15467      	73    	21801.8	5919.16	15467	34233
65 	15467      	87    	21587.7	5558.12	15467	34455
66 	15467      	75    	22077.2	5330.74	15467	32470
67 	15467      	81    	22556.3	5549.96	15467	33829
68 	15467      	72    	21676.2	5802.58	15467	36926
69 	15467      	61    	20993.9	5807.42	15467	37998
70 	15467      	73    	21205.3	5386.19	15467	31750
71 	15467      	75    	21492.3	5549.6 	15467	36667
72 	15467      	69    	21984.5	5496.01	15467	36647
73 	15467      	89    	22241.5	6189.68	15467	35546
74 	15467      	71    	21361.8	5151.62	15467	31751
75 	15467      	70    	21126.4	5770.07	15467	34434
76 	15467      	82    	21199.7	5333.9 	15467	33971
77 	15467      	69    	21878.9	5099.27	15467	33336
78 	15467      	79    	23161.4	6040.93	15467	35722
79 	15467      	81    	22037.9	5770.61	15467	33331
80 	15467      	70    	21557.4	5840.04	15467	41411
81 	15467      	72    	21807.6	5600.99	15467	36975
82 	15467      	81    	21323.8	5126   	15467	31805
83 	15467      	77    	21938.4	5336.24	15467	36629
84 	15467      	78    	20783.7	5122.92	15467	32570
85 	15467      	74    	21220  	5233.03	15467	32266
86 	15467      	74    	20997.7	5641.24	15467	35349
87 	15467      	87    	22049.1	5661.49	15467	36896
88 	15440      	74    	20939  	5330.23	15440	34263
89 	15440      	80    	20596.6	5298.03	15440	33540
90 	15440      	72    	20914  	5457.94	15440	34343
91 	15440      	69    	21010.5	5288.06	15440	33586
92 	15440      	80    	21581.3	5510.85	15440	35226
93 	15440      	75    	21724.4	5149.63	15440	34354
94 	15440      	74    	22252.6	5642.22	15440	33067
95 	15440      	68    	21718.4	5573.16	15440	34290
96 	15440      	69    	21519.3	6080   	15440	36094
97 	15440      	78    	21654.8	5440.56	15440	33883
98 	15440      	75    	21867.5	5759.73	15440	34081
99 	15440      	71    	21409  	5138.55	15440	36885
100	15440      	76    	21800.7	4914.17	15440	33832
run 0: 15440.00 221 5087
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	30138      	100   	38975.9	4040.86	30138	46550
1  	26858      	68    	35303.2	3694.91	26858	46538
2  	24190      	75    	32852  	3189.62	24190	41497
3  	24190      	74    	32414  	3691.58	24190	42518
4  	23676      	82    	31554.6	3761.8 	23676	39730
5  	19599      	69    	30156  	4123.19	19599	41980
6  	19599      	71    	28996.7	3926.83	19599	38202
7  	18907      	75    	28013.5	4426.01	18907	38702
8  	18907      	79    	27391.3	4119.76	18907	37762
9  	16483      	76    	26847.5	5019.38	16483	37434
10 	16483      	82    	26036.5	5075.04	16483	37355
11 	16483      	72    	24709.5	4923.76	16483	35538
12 	16345      	78    	23989.3	4946.84	15543	32875
13 	15543      	71    	22975.6	5348.11	15543	36297
14 	15543      	71    	23024.6	5323.34	15440	35706
15 	15543      	78    	22684.7	4846.97	15440	35337
16 	15440      	77    	22267.3	4615.53	15440	30691
17 	15440      	74    	22406.9	5575.14	15440	36499
18 	15440      	84    	22110.9	5680.79	15440	34866
19 	15440      	64    	21519.9	4850.74	15440	31117
20 	15440      	79    	21430.3	4831.18	15440	34158
21 	15440      	66    	20658.6	5122.16	15440	33444
22 	15440      	67    	20145.4	5009.32	15440	34235
23 	15440      	72    	21202.3	5933.48	15440	37371
24 	15440      	72    	20895.9	5297.14	15440	33896
25 	15440      	74    	20461.2	5218.34	15440	32304
26 	15440      	81    	22198.9	5222.46	15440	31733
27 	15440      	70    	21183.2	5451.6 	15440	34653
28 	15440      	78    	22297.5	5566.89	15440	37034
29 	15440      	75    	22344.3	5651.22	15440	36511
30 	15440      	72    	22045.1	6018.05	15440	35036
31 	15440      	69    	20974.8	5039.11	15440	31842
32 	15440      	71    	20326.7	5477.76	15440	37021
33 	15440      	81    	20356.2	5027.42	15440	30777
34 	15440      	65    	20707.3	5392.81	15440	34432
35 	15440      	72    	20635  	5549.13	15440	36096
36 	15440      	74    	20675.7	5697.3 	15440	34371
37 	15440      	80    	20725  	5523.48	15440	32688
38 	15440      	76    	21218.4	5540.62	15440	35592
39 	15440      	79    	21240.9	5248.97	15440	33157
40 	15440      	75    	20315.3	5136.27	15440	32393
41 	15440      	75    	21575.6	5485.06	15440	33463
42 	15440      	73    	20272.3	4726.2 	15440	32856
43 	15440      	72    	20477.9	4719.47	15440	32244
44 	15440      	73    	20365.5	5028.43	15440	32816
45 	15440      	61    	19843.3	5088.41	15440	35306
46 	15440      	64    	19772.3	4818.37	15440	31847
47 	15440      	80    	20216.8	5373.23	15440	32101
48 	15440      	66    	20423.3	5079.28	15440	32835
49 	15440      	78    	20573.2	5230.51	15440	38632
50 	15440      	73    	20338.6	5025.13	15440	32208
51 	15440      	77    	21016.2	5511.31	15440	35285
52 	15440      	78    	21168  	5505.4 	15440	37427
53 	15440      	78    	21091.8	5283.72	15440	34192
54 	15440      	69    	20883.8	4915.47	15440	31972
55 	15440      	79    	20536.6	5516.63	15440	36756
56 	15440      	73    	20150  	5149.18	15440	35403
57 	15440      	81    	20843.8	5411.47	15440	32941
58 	15440      	75    	21201  	5473.55	15440	32285
59 	15440      	76    	20581.3	5158.23	15440	34962
60 	15440      	72    	20812.9	4945.34	15440	33194
61 	15440      	63    	20115.2	5205.34	15440	33647
62 	15440      	84    	21149.7	5255.84	15440	37850
63 	15440      	77    	21298  	5200.11	15440	34064
64 	15440      	78    	21810.8	5689.75	15440	33647
65 	15440      	82    	22029.2	5502.25	15440	35146
66 	15440      	72    	22275.2	5056.44	15440	34020
67 	15440      	82    	22545.1	5241.65	15440	36387
68 	15440      	77    	21973.1	5363.36	15440	34397
69 	15440      	81    	21526.9	5393   	15440	34787
70 	15440      	71    	21021.1	4849.17	15440	30775
71 	15440      	71    	21247.1	5243.95	15440	36242
72 	15440      	69    	20323  	5177.11	15440	31241
73 	15440      	70    	20584.8	5209.48	15440	33309
74 	15440      	79    	21500.8	5278.23	15440	33904
75 	15440      	63    	20928.9	5541.59	15440	33219
76 	15440      	76    	21023.2	5538.27	15440	32731
77 	15440      	81    	21809.8	5201.69	15440	34616
78 	15440      	74    	21244.7	5316.35	15440	32103
79 	15440      	79    	20259.3	5018.17	15440	30301
80 	15440      	81    	20703.5	4933.41	15440	29782
81 	15440      	73    	20307.5	5305.39	15440	34420
82 	15440      	78    	21094.9	4741.23	15440	30046
83 	15440      	70    	21286.2	5324.02	15440	38222
84 	15440      	75    	21200.1	5286.03	15440	32202
85 	15440      	80    	21191  	5754.51	15440	36835
86 	15440      	73    	21162.8	5515.45	15440	32441
87 	15440      	76    	21336.7	5351.56	15440	35228
88 	15440      	78    	21676.6	6161.32	15440	37345
89 	15440      	86    	21595.7	5176.11	15440	35544
90 	15440      	80    	22424.3	5943.65	15440	37827
91 	15440      	80    	21280.2	5292.58	15440	34559
92 	15440      	71    	21066.9	5135.13	15440	32250
93 	15440      	69    	21197.2	5656.66	15440	35021
94 	15440      	74    	20746.4	5252.95	15440	31774
95 	15440      	77    	20901.9	5328.15	15440	32453
96 	15440      	74    	20368.7	4811.12	15440	31652
97 	15440      	66    	20423.2	5325.26	15440	33573
98 	15440      	81    	21415.9	5370.97	15440	34167
99 	15440      	73    	22468.5	5770.7 	15440	37550
100	15440      	76    	21030.8	5037.64	15440	37591
run 1: 15440.00 65 5028
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	28752      	100   	38966.1	3928.79	28752	48893
1  	25075      	76    	35164.5	4185.67	25075	43587
2  	23669      	63    	32627  	4082.62	23669	42445
3  	23669      	65    	30746.3	4028.36	23669	40284
4  	20621      	85    	29078.4	4080.32	20621	38321
5  	20621      	76    	28708.8	4160.7 	20621	40580
6  	18030      	64    	27718  	4512.47	18030	38332
7  	18030      	79    	27234.9	4814.82	18030	39143
8  	18030      	72    	26239.6	4734.38	18030	39273
9  	15907      	71    	25773.7	5099.17	15907	35238
10 	15878      	75    	25050.1	5406.17	15878	36577
11 	15878      	68    	23621.1	5384.51	15878	36292
12 	15661      	75    	22562.3	5153.29	15661	34700
13 	15661      	75    	23227.9	5735.01	15661	41278
14 	15463      	70    	22087.1	5241.53	15463	33170
15 	15463      	71    	22535.8	5825.19	15463	34440
16 	15463      	74    	22051.5	5795.78	15463	37664
17 	15463      	74    	21845.9	5750.49	15463	35142
18 	15463      	74    	22223.5	5526.3 	15463	37023
19 	15463      	78    	22296.7	5677.36	15463	38283
20 	15463      	76    	22896.5	5884.08	15463	37474
21 	15463      	75    	21666.1	5552.57	15463	37141
22 	15463      	77    	21779.9	5274.86	15463	37799
23 	15463      	75    	21577.1	5756.53	15463	36150
24 	15463      	81    	21985  	6123.04	15463	35561
25 	15463      	81    	22762  	5828.18	15463	36401
26 	15463      	77    	22163  	5349.9 	15463	32232
27 	15463      	72    	21536.5	5011.52	15463	31141
28 	15463      	79    	22010.2	5751.07	15463	35490
29 	15463      	81    	20767.4	5330.56	15463	36631
30 	15463      	76    	21048.8	5489.54	15463	33179
31 	15463      	72    	21128.2	5324.81	15463	33950
32 	15463      	75    	20245.3	5513.89	15463	34805
33 	15463      	74    	20603.6	5182.53	15463	31902
34 	15463      	77    	20835  	5566.83	15463	33130
35 	15463      	77    	21410  	5599.05	15463	35948
36 	15463      	74    	20446.4	5181.42	15463	33717
37 	15463      	78    	21434.4	5606.86	15463	33321
38 	15463      	75    	22203.3	5578.89	15463	34631
39 	15463      	80    	21549.6	5558.99	15463	38562
40 	15463      	79    	21974.2	5601.44	15463	37259
41 	15463      	75    	21628.2	5352.4 	15463	33363
42 	15463      	85    	22169.8	5778.17	15463	36857
43 	15463      	84    	21768.8	6063.72	15463	35106
44 	15463      	79    	21411.2	5741.82	15463	34501
45 	15463      	80    	20437.1	5385.78	15463	33280
46 	15463      	74    	21072.2	5318.01	15463	32693
47 	15463      	74    	21421.1	5583.66	15463	33701
48 	15463      	63    	21081.1	5548.73	15463	34645
49 	15463      	83    	20932.5	5635.6 	15463	33827
50 	15463      	78    	21326.4	5369.6 	15463	32701
51 	15463      	67    	19831.8	4970.8 	15463	35724
52 	15463      	77    	21022.7	5516.81	15463	34393
53 	15463      	75    	20311.7	5739.25	15463	33560
54 	15463      	83    	21015.2	5808.41	15463	36065
55 	15463      	74    	20892.2	5024.18	15463	33405
56 	15463      	77    	21221  	5155.88	15463	31899
57 	15463      	74    	21665.8	5136.75	15463	32998
58 	15463      	64    	20647.2	5455.01	15463	35826
59 	15463      	78    	22104  	5252.25	15463	32178
60 	15463      	71    	22350.3	5021.07	15463	32307
61 	15463      	76    	22335.3	5778.85	15463	36447
62 	15463      	68    	22042.3	6080.58	15463	36813
63 	15463      	81    	21871.8	5823.18	15463	34636
64 	15463      	78    	21595.5	5669.74	15463	34015
65 	15463      	75    	21338.8	5721.25	15463	34648
66 	15463      	85    	21880.1	5139.78	15463	32578
67 	15463      	75    	22407.2	5884.74	15463	33851
68 	15463      	78    	21833.2	5381.86	15463	33225
69 	15463      	73    	21101.6	5523.73	15463	33972
70 	15463      	70    	20925  	5144.39	15463	36804
71 	15463      	72    	20679.3	5156.16	15463	33389
72 	15463      	76    	20889  	5196.34	15463	35772
73 	15463      	80    	20946.7	5022.78	15463	31690
74 	15463      	74    	21372.9	5607.66	15463	33499
75 	15463      	78    	21379.9	5625.86	15463	33390
76 	15463      	78    	21439.5	5494.39	15463	34130
77 	15463      	69    	20099  	5028.72	15463	35311
78 	15463      	83    	20432.8	4857.36	15463	31029
79 	15463      	76    	21218.7	5428.56	15463	32629
80 	15463      	68    	20905.2	5988.36	15463	37699
81 	15463      	77    	21062.1	5483.87	15463	34665
82 	15463      	72    	21713.6	5480.89	15463	33976
83 	15463      	81    	20930.7	5634.21	15463	38527
84 	15463      	74    	21378.4	5625.34	15463	35215
85 	15463      	72    	20890.9	5380.42	15463	33026
86 	15463      	72    	21028.3	5649.21	15463	33366
87 	15463      	71    	20646.2	5116.26	15463	32925
88 	15463      	73    	21399.9	5712.07	15463	34992
89 	15463      	82    	21695.2	5379.13	15463	37180
90 	15463      	68    	21605.7	5568.82	15463	33651
91 	15463      	75    	20528.8	5200.19	15463	32153
92 	15463      	71    	20208.8	5167.13	15463	33491
93 	15463      	78    	20457  	5059.3 	15463	32145
94 	15463      	73    	21272.4	5410.32	15463	32743
95 	15463      	75    	21642.5	5811.5 	15463	35515
96 	15463      	63    	20049.2	5651.65	15463	34871
97 	15463      	81    	21052.5	5549.28	15463	32300
98 	15463      	78    	21521.9	5413.35	15463	34887
99 	15463      	71    	20842.3	5209.87	15463	33992
100	15463      	77    	21675  	5328.68	15463	34194
run 2: 15463.00 216 5041
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	29589      	100   	38539.2	3426.34	29589	48824
1  	24072      	78    	35248.1	3310   	24072	43503
2  	23285      	80    	33734.2	3710.9 	23285	41589
3  	23285      	77    	31864.6	4328.87	23285	40397
4  	19285      	76    	30002  	4295.93	19285	42770
5  	19285      	69    	28957.6	4153.43	19285	37298
6  	19119      	80    	27870  	4652.87	19119	38451
7  	19119      	69    	27231.3	4319.58	19119	39002
8  	16366      	72    	25476.6	4347.16	16366	39100
9  	15467      	69    	24410.5	4743.64	15467	37914
10 	15467      	76    	24592.4	5611.61	15467	37498
11 	15467      	75    	23016.1	4975.13	15467	37018
12 	15467      	68    	23694.5	5642.01	15467	35362
13 	15467      	88    	24054  	5546.3 	15467	34955
14 	15467      	65    	23370.5	5413.98	15467	35885
15 	15467      	59    	22103.3	5722   	15467	39711
16 	15467      	74    	21103.4	5662.78	15467	39584
17 	15467      	68    	20768.7	5046.37	15467	32206
18 	15467      	73    	20973.5	5362.12	15467	33066
19 	15467      	65    	20566.3	5525.91	15467	34101
20 	15467      	79    	22011.2	5640.25	15467	35557
21 	15467      	77    	21885.8	5490.37	15467	33388
22 	15467      	81    	22255.6	5498.83	15467	35399
23 	15467      	80    	21904.9	5545.79	15467	35040
24 	15467      	76    	22168.5	5273.19	15467	32957
25 	15467      	68    	21624.4	5353.39	15467	32274
26 	15467      	76    	21051.8	5427.46	15467	35859
27 	15467      	69    	21338.3	5335.2 	15467	34918
28 	15467      	81    	21965.8	5312.59	15467	33852
29 	15467      	69    	21327  	5272.06	15467	36126
30 	15467      	80    	21601.9	5446.27	15467	33748
31 	15467      	67    	20792.3	5237.38	15467	31690
32 	15467      	73    	20829.4	5403.16	15467	32909
33 	15467      	72    	21471.5	5552.22	15467	31808
34 	15467      	75    	20904.3	5428.06	15467	34346
35 	15467      	80    	20962.6	5340.97	15467	34485
36 	15467      	76    	21467.6	5462.47	15467	35138
37 	15467      	73    	21183.8	5769.93	15467	34931
38 	15467      	81    	22006.7	5853.12	15467	34140
39 	15467      	79    	21744.8	5460.2 	15467	33936
40 	15463      	71    	21072.9	5550.92	15463	36863
41 	15463      	69    	21616  	5548.94	15463	35482
42 	15463      	69    	21369.7	5541.24	15463	36590
43 	15463      	78    	22136.7	5754.42	15463	37181
44 	15463      	78    	22090.2	5384.9 	15463	35275
45 	15463      	77    	21992.7	5542.53	15463	37635
46 	15463      	82    	22371.9	5568.67	15463	36247
47 	15463      	64    	21557  	5563.73	15463	34300
48 	15463      	78    	21917  	5152   	15463	31832
49 	15463      	78    	22228.2	5293.88	15463	36235
50 	15463      	78    	22326.4	4941.08	15463	39488
51 	15463      	65    	21356.5	5009.16	15463	31659
52 	15463      	76    	20867  	5119.85	15463	35051
53 	15463      	80    	22628.8	6105.16	15463	34554
54 	15463      	81    	21760.3	5328.98	15463	33556
55 	15463      	75    	21548  	5873.14	15463	33708
56 	15463      	76    	21913  	5652.51	15463	36473
57 	15463      	79    	21157.7	5177.11	15463	31326
58 	15463      	84    	21533.6	5851.62	15463	35056
59 	15463      	78    	21800.8	5362.98	15463	32401
60 	15463      	73    	22166.7	6252.22	15463	43003
61 	15463      	72    	21396.2	5188.22	15463	32840
62 	15463      	71    	20868.1	4791.1 	15463	30420
63 	15463      	82    	22434.3	5259.91	15463	34016
64 	15463      	73    	21773.3	5690.97	15463	35417
65 	15463      	80    	21989  	5933.71	15463	36194
66 	15463      	77    	21740  	5793.72	15463	34955
67 	15463      	74    	21278.1	5454.64	15463	35783
68 	15463      	76    	22158.7	5336.27	15463	32750
69 	15463      	74    	22349  	5690.92	15463	36758
70 	15463      	82    	22084.3	5573.98	15463	36629
71 	15463      	66    	21013.3	5529.25	15463	34043
72 	15463      	84    	20738.4	4997.89	15463	32225
73 	15463      	79    	21895  	5906.98	15463	37197
74 	15463      	76    	21266.1	5413.99	15463	34219
75 	15463      	72    	21143.1	5245.91	15463	31723
76 	15463      	82    	21026.1	5383.21	15463	32579
77 	15463      	75    	20463  	5312.06	15463	35099
78 	15463      	72    	21506.7	5177.47	15463	30791
79 	15463      	72    	20963.8	5243.92	15463	33275
80 	15463      	85    	21812.1	5915.13	15463	37181
81 	15463      	78    	22173.5	5354.57	15463	34399
82 	15463      	71    	21526.6	5702.52	15463	34653
83 	15463      	82    	21897.2	5415.38	15463	34637
84 	15463      	80    	22148.2	5571.38	15463	34480
85 	15463      	79    	20856.1	5028.97	15463	32435
86 	15463      	70    	21530.1	6103.42	15463	38930
87 	15463      	79    	21238.1	5716.14	15463	37918
88 	15463      	73    	21312.2	5698.01	15463	37242
89 	15463      	75    	20979.4	5375.31	15463	32398
90 	15463      	79    	21600.2	5196.75	15463	34997
91 	15463      	72    	20778.3	5479.42	15463	38436
92 	15463      	73    	20757.7	5885.52	15463	40737
93 	15463      	73    	20842.2	5495.95	15463	33856
94 	15463      	79    	21407  	5075.4 	15463	31023
95 	15463      	74    	22122  	5534.02	15463	38656
96 	15463      	77    	22302.3	5493.37	15463	35621
97 	15463      	74    	21999.1	5293.65	15463	32178
98 	15463      	64    	21082.2	5485.74	15463	31561
99 	15463      	71    	21392.7	5657.24	15463	33116
100	15463      	71    	21277.4	5824.03	15463	34098
run 3: 15463.00 217 5056
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	27673      	100   	38874.3	3692.35	27673	47330
1  	25983      	79    	35667.7	3999.57	25983	45189
2  	25190      	74    	33124.3	3901.98	25190	42951
3  	21328      	70    	30661.7	3895.52	21328	41273
4  	21328      	76    	29712  	4037.36	21328	43074
5  	21328      	75    	29029  	3920.8 	21328	41265
6  	18272      	80    	28203.7	4487.69	18272	41116
7  	16794      	71    	26882.2	4490.33	16794	38430
8  	16794      	60    	25137.5	4430.05	16794	37990
9  	16794      	72    	24568.8	4839.88	16794	37287
10 	16794      	82    	24593.7	5289.4 	16794	36725
11 	16289      	72    	23963.5	4444.75	15463	32624
12 	15463      	80    	24187.8	5681.23	15463	36501
13 	15463      	67    	22851.8	5088.21	15463	36885
14 	15463      	73    	23341.5	5424.3 	15463	34828
15 	15463      	75    	23082.3	5391.85	15463	35354
16 	15463      	70    	23132.3	5496.67	15463	35228
17 	15440      	84    	23042.3	5765.1 	15440	38862
18 	15440      	69    	22316.8	5655.48	15440	40490
19 	15440      	75    	22654.3	5667.35	15440	35173
20 	15440      	79    	22275.6	5146.85	15440	34485
21 	15440      	74    	22112.8	4924.16	15440	35266
22 	15440      	66    	21342.2	5475.61	15440	37798
23 	15440      	65    	20342.5	5325.46	15440	33755
24 	15440      	67    	20171.7	5397   	15440	31387
25 	15440      	65    	19268.6	5013.37	15440	30756
26 	15440      	74    	20370.2	5252.85	15440	35307
27 	15440      	71    	20536.4	5187.13	15440	31894
28 	15440      	73    	21176.2	4780.78	15440	32696
29 	15440      	75    	21476.2	5735.88	15440	36583
30 	15440      	69    	20875.1	5689.44	15440	32713
31 	15440      	81    	21826.4	5481.85	15440	38718
32 	15440      	82    	22026.4	5619.05	15440	37791
33 	15440      	80    	21038.1	5453.9 	15440	35582
34 	15440      	74    	20626  	5264.2 	15440	34376
35 	15440      	79    	21193.1	4953.12	15440	30660
36 	15440      	72    	20781.9	5075.47	15440	31689
37 	15440      	73    	21098.4	5485.84	15440	35064
38 	15440      	74    	21028  	4786.93	15440	29967
39 	15440      	71    	21797.3	5028.28	15440	33057
40 	15440      	75    	21459.4	5397.96	15440	35206
41 	15440      	76    	21908.4	5541.72	15440	34282
42 	15440      	73    	21432.8	5761.85	15440	36925
43 	15440      	72    	20741  	5181.24	15440	34340
44 	15440      	75    	20877.6	5073.88	15440	34723
45 	15440      	72    	20648.5	5052.23	15440	35639
46 	15440      	73    	20638.4	5348.96	15440	33928
47 	15440      	71    	21077.2	5167.86	15440	33626
48 	15440      	70    	21323.5	5414.97	15440	35083
49 	15440      	72    	20776.1	5530.09	15440	34662
50 	15440      	75    	20451.2	5105.36	15440	31377
51 	15440      	80    	21509.1	5292.46	15440	31243
52 	15440      	71    	21417  	5684.05	15440	36061
53 	15440      	70    	20840.1	4999.07	15440	34071
54 	15440      	75    	21502.9	5303   	15440	31826
55 	15440      	69    	21034  	5317.51	15440	32603
56 	15440      	74    	21820.7	5566.21	15440	36144
57 	15440      	85    	22155.2	5296.03	15440	33566
58 	15440      	62    	20743.7	5360.3 	15440	33603
59 	15440      	67    	21038.1	5048.64	15440	32286
60 	15440      	79    	21337.9	5007.78	15440	34362
61 	15440      	73    	21485.1	5202.51	15440	34308
62 	15440      	82    	21214.1	5187.2 	15440	34325
63 	15440      	65    	20580.8	5220.08	15440	36304
64 	15440      	71    	21624.7	5692.3 	15440	33428
65 	15440      	74    	20733.4	5194.96	15440	34566
66 	15440      	71    	21584.2	5470.27	15440	32542
67 	15440      	70    	21018.8	5146.55	15440	32903
68 	15440      	71    	20408.2	4664.46	15440	30476
69 	15440      	77    	21641.1	5532.6 	15440	34849
70 	15440      	77    	21476.5	5159.01	15440	34035
71 	15440      	76    	22274.2	5387.07	15440	33945
72 	15440      	83    	21859.9	5364.68	15440	34902
73 	15440      	78    	21492.5	4991.81	15440	33273
74 	15440      	67    	21000.6	5356.64	15440	32591
75 	15440      	82    	20962.5	5309.92	15440	31659
76 	15440      	75    	21285.3	5328.1 	15440	34602
77 	15440      	78    	21857.6	5321.39	15440	33266
78 	15440      	78    	20895.8	4912.28	15440	32322
79 	15440      	72    	20880.1	5671.11	15440	37185
80 	15440      	75    	21081.4	5443.02	15440	34355
81 	15440      	77    	21226.4	5414.15	15440	34734
82 	15440      	75    	21714.5	5629.96	15440	36724
83 	15440      	71    	21322  	5517.54	15440	34437
84 	15440      	63    	21180.4	5552.15	15440	36454
85 	15440      	81    	21570.5	5329.51	15440	35615
86 	15440      	70    	20821.2	5668.53	15440	36034
87 	15440      	81    	20823.6	5460.77	15440	33464
88 	15440      	79    	20769.9	5080.85	15440	31775
89 	15440      	79    	21069.5	5428.37	15440	34829
90 	15440      	73    	20927.7	5418.92	15440	35098
91 	15440      	71    	20734.7	5051.59	15440	31890
92 	15440      	78    	20869.8	4633.8 	15440	29836
93 	15440      	73    	20883  	5004.83	15440	33110
94 	15440      	77    	20635.8	5016.78	15440	31683
95 	15440      	85    	21182  	5066.21	15440	34308
96 	15440      	60    	21128.7	5426.06	15440	36136
97 	15440      	77    	20702.8	5148.97	15440	36982
98 	15440      	77    	21295.3	5280.4 	15440	35811
99 	15440      	76    	21665.4	5327.83	15440	32940
100	15440      	75    	20887.3	4788.65	15440	33110
run 4: 15440.00 87 4936
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	17159      	100   	23985.2	2646.82	17159	31213
1  	16272      	74    	21830.3	2459.18	16272	29521
2  	13258      	73    	20452.7	2779.48	13258	27619
3  	13258      	81    	19475.9	3048.75	13258	28758
4  	13174      	69    	18409.2	2820.85	13174	25894
5  	13174      	72    	17758.4	2955.7 	13174	26530
6  	13174      	70    	17423.7	3196.27	13174	26946
7  	13174      	77    	17427.4	3178.97	13174	25667
8  	13174      	73    	17291.8	3383.2 	13174	25411
9  	13174      	73    	17120  	3557.71	13174	26796
10 	13174      	85    	17597.5	3615.1 	13174	24524
11 	13174      	71    	17635.4	3602.38	13174	25601
12 	13174      	79    	17066.2	2996.74	13174	23442
13 	13174      	69    	16789.1	3450.21	13174	26007
14 	13174      	80    	17497.9	3344.47	13174	27627
15 	13174      	76    	17205.8	3133.34	13174	27122
16 	13174      	69    	16899  	3365.03	13174	25024
17 	13174      	75    	17016.9	3346.81	13174	24526
18 	13174      	76    	16516.1	3182.63	13174	25121
19 	13174      	67    	15728.5	3473.26	13174	24591
20 	13174      	78    	15789.8	3090.46	13174	24603
21 	13174      	76    	15969.6	3190.17	13174	27068
22 	13174      	70    	16249  	3469.41	13174	27063
23 	13174      	80    	17226.7	3630.88	13174	26410
24 	13174      	83    	16977.5	3635.09	13174	25373
25 	13174      	77    	17152.9	3324.05	13174	26012
26 	13174      	72    	16995  	3204.72	13174	23785
27 	13174      	78    	16871.5	3093.37	13174	23988
28 	13174      	71    	16585.2	3052.17	13174	22920
29 	13174      	83    	17365.5	3371.54	13174	26160
30 	13174      	72    	17002.2	3312.57	13174	26049
31 	13174      	75    	16698.8	3145.33	13174	25559
32 	13174      	83    	17955.1	3737.54	13174	26648
33 	13174      	76    	17285.6	3100.56	13174	24617
34 	13174      	84    	17675  	3368.08	13174	25541
35 	13174      	68    	17514.4	3739.1 	13174	28270
36 	13174      	82    	17163.3	3497.14	13174	28663
37 	13174      	80    	17005.5	3483.58	13174	24986
38 	13174      	76    	17289.2	3556.99	13174	27150
39 	13174      	74    	17009.2	3134.02	13174	24942
40 	13174      	73    	17295.1	3521.02	13174	26386
41 	13174      	75    	17070.6	3278.63	13174	26291
42 	13174      	77    	17383  	3474.13	13174	27540
43 	13174      	78    	17132.9	3631.77	13174	26573
44 	13174      	79    	17012.3	3437.26	13174	24870
45 	13174      	78    	16733  	3061.26	13174	23361
46 	13174      	74    	17235.4	3564.32	13174	27096
47 	13174      	80    	17251.3	3530.4 	13174	25125
48 	13174      	73    	16655.2	3298.51	13174	26581
49 	11241      	74    	17002.1	3661.58	11241	27216
50 	11241      	73    	17222.6	3402.01	11241	25738
51 	11241      	78    	16862.8	3570.4 	11241	24636
52 	11024      	73    	17063  	3936.53	11024	28731
53 	11024      	71    	16604.8	3680.43	11024	26821
54 	11024      	81    	16850.3	4212.3 	11024	28310
55 	11024      	73    	17175.5	3719.45	11024	25743
56 	11024      	76    	17312.2	3587.65	11024	25007
57 	11024      	81    	17355.3	3965.32	11024	27907
58 	11024      	84    	17510.8	4372.91	11024	26581
59 	11024      	73    	16600.9	4257.54	11024	25024
60 	11024      	74    	16072.2	4250.25	11024	24982
61 	11024      	70    	16057.4	4520.5 	11024	26907
62 	11024      	76    	16305.2	4444.29	11024	25982
63 	11024      	81    	15829.2	4522.07	11024	27654
64 	11024      	76    	15428.7	4520.04	11024	25661
65 	11024      	80    	15826.2	4391.24	11024	24610
66 	11024      	67    	15474.1	4584.36	11024	25174
67 	11024      	66    	15328.1	4381.13	11024	24939
68 	11024      	76    	16220.8	4563.11	11024	27175
